   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
    4    2    2    1    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -24.31769 -24.31764 -24.31767 -24.31790 -24.31706 -24.31700 -24.31978 -24.31933
 -24.32041 -24.33059 -24.34688 -24.37517 -24.41691 -24.46169 -24.50648 -24.55127
 -24.32194 -24.32206 -24.32187 -24.32195 -24.32195 -24.32194 -24.32194 -24.32194
 -24.32196 -24.32190 -24.32194 -24.32226 -24.32109 -24.32080 -24.32407 -24.32288
 -24.32262 -24.33195 -24.34609 -24.37217 -24.41298 -24.45712 -24.50127 -24.54542
 -24.32621 -24.32636 -24.32613 -24.32622 -24.32622 -24.32621 -24.32621 -24.32621
 -24.32624 -24.32616 -24.32621 -24.32662 -24.32512 -24.32460 -24.32836 -24.32643
 -24.32483 -24.33331 -24.34530 -24.36918 -24.40905 -24.45255 -24.49606 -24.53957
 -24.33048 -24.33065 -24.33038 -24.33049 -24.33049 -24.33047 -24.33048 -24.33047
 -24.33051 -24.33041 -24.33048 -24.33097 -24.32914 -24.32839 -24.33265 -24.32999
 -24.32704 -24.33467 -24.34450 -24.36619 -24.40511 -24.44798 -24.49085 -24.53373
 -24.33475 -24.33495 -24.33464 -24.33476 -24.33475 -24.33474 -24.33474 -24.33474
 -24.33479 -24.33467 -24.33475 -24.33533 -24.33317 -24.33219 -24.33695 -24.33354
 -24.32924 -24.33603 -24.34371 -24.36319 -24.40118 -24.44341 -24.48564 -24.52788
 -24.33901 -24.33924 -24.33889 -24.33903 -24.33902 -24.33901 -24.33901 -24.33901
 -24.33906 -24.33893 -24.33902 -24.33969 -24.33720 -24.33599 -24.34124 -24.33709
 -24.33145 -24.33739 -24.34291 -24.36020 -24.39725 -24.43884 -24.48044 -24.52203
 -24.34328 -24.34354 -24.34314 -24.34330 -24.34329 -24.34328 -24.34328 -24.34328
 -24.34334 -24.34318 -24.34329 -24.34404 -24.34122 -24.33979 -24.34553 -24.34064
 -24.33366 -24.33875 -24.34212 -24.35721 -24.39331 -24.43427 -24.47523 -24.51619
 -24.34755 -24.34783 -24.34740 -24.34757 -24.34756 -24.34755 -24.34755 -24.34755
 -24.34761 -24.34744 -24.34755 -24.34840 -24.34525 -24.34358 -24.34982 -24.34420
 -24.33587 -24.34011 -24.34132 -24.35421 -24.38938 -24.42969 -24.47002 -24.51034
---------------------/ IGRD= 3  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -27.58917 -27.93493 -28.28180 -28.63131 -28.98362 -29.34031 -29.69927 -30.05641
 -30.40724 -30.74404 -31.05902 -31.34787 -31.61390 -31.86232 -32.09704 -32.31775
 -32.51628 -32.67845 -32.79005 -32.85144 -32.87956 -32.90050 -32.92144 -32.94237
 -27.59297 -27.94472 -28.29413 -28.63404 -28.95648 -29.25750 -29.53900 -29.80220
 -30.04057 -30.24098 -30.38837 -30.47252 -30.50161 -30.49318 -30.46636 -30.43145
 -30.39694 -30.36984 -30.35504 -30.36124 -30.38736 -30.41792 -30.44849 -30.47905
 -27.56389 -27.88372 -28.17214 -28.41120 -28.58767 -28.69846 -28.75795 -28.78648
 -28.79909 -28.80441 -28.80714 -28.80902 -28.80989 -28.81016 -28.81081 -28.81155
 -28.81220 -28.81272 -28.81399 -28.82550 -28.85039 -28.87833 -28.90628 -28.93422
 -27.31410 -27.46796 -27.55820 -27.60178 -27.62024 -27.62851 -27.63398 -27.63860
 -27.64097 -27.64369 -27.64734 -27.64854 -27.64817 -27.64730 -27.64612 -27.64482
 -27.64356 -27.64299 -27.64662 -27.67316 -27.72769 -27.78855 -27.84943 -27.91030
 -26.71027 -26.74005 -26.75438 -26.76279 -26.76856 -26.77225 -26.77336 -26.77231
