   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -24.51455 -24.51457 -24.51460 -24.51465 -24.51474 -24.51497 -24.51543 -24.51633
 -24.51778 -24.51964 -24.52137 -24.52267 -24.52346 -24.52336 -24.52278 -24.52217
 -24.52019 -24.51612 -24.50915 -24.49735 -24.47957 -24.45269 -24.41112 -24.35434
 -24.55201 -24.55202 -24.55204 -24.55207 -24.55213 -24.55227 -24.55255 -24.55310
 -24.55399 -24.55513 -24.55617 -24.55699 -24.55755 -24.55745 -24.55686 -24.55612
 -24.55466 -24.55116 -24.54394 -24.53136 -24.51286 -24.48532 -24.44192 -24.37829
 -24.59438 -24.59439 -24.59440 -24.59442 -24.59445 -24.59454 -24.59472 -24.59505
 -24.59560 -24.59630 -24.59699 -24.59745 -24.59766 -24.59796 -24.59792 -24.59678
 -24.59503 -24.59201 -24.58574 -24.57376 -24.55506 -24.52709 -24.48372 -24.41644
 -24.63874 -24.63875 -24.63876 -24.63877 -24.63879 -24.63884 -24.63895 -24.63916
 -24.63951 -24.63998 -24.64039 -24.64071 -24.64111 -24.64130 -24.64132 -24.64110
 -24.63925 -24.63571 -24.62988 -24.61867 -24.60153 -24.57549 -24.53229 -24.46326
 -24.68645 -24.68645 -24.68646 -24.68647 -24.68648 -24.68652 -24.68658 -24.68672
 -24.68695 -24.68719 -24.68762 -24.68771 -24.68660 -24.68590 -24.68618 -24.68644
 -24.68555 -24.68246 -24.67626 -24.66611 -24.64966 -24.62388 -24.58373 -24.51548
